pm2.5_atm_mean,pm2.5_atm_var,pm2.5_atm_std,pm2.5_atm_safe_cv,pm2.5_atm_count,pm2.5_atm_a_b_diff_mean,pm2.5_atm_a_b_diff_var,pm2.5_atm_a_b_diff_std,pm2.5_atm_a_b_diff_safe_cv,pm2.5_epa_mean,pm2.5_epa_var,pm2.5_epa_std,pm2.5_epa_safe_cv,pm2.5_epa_a_b_diff_mean,pm2.5_epa_a_b_diff_var,pm2.5_epa_a_b_diff_std,pm2.5_epa_a_b_diff_safe_cv,humidity_mean,humidity_std,temperature_mean,temperature_std,voc_mean,voc_std,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,time_stamp,day_of_year,seasonal_sin,seasonal_cos,day_of_week,hour_of_day,hour_of_day_sin,hour_of_day_cos,PS (kPa),WS2M (m/s),pm2.5_atm_LOCREF 189231.csv,pm2.5_atm_consensus_diff_LOCREF 189231.csv,pm2.5_atm_consensus_diff_perc_LOCREF 189231.csv,pm2.5_epa_LOCREF 189231.csv,pm2.5_epa_consensus_diff_LOCREF 189231.csv,pm2.5_epa_consensus_diff_perc_LOCREF 189231.csv,pm2.5_atm_a_b_diff_LOCREF 189231.csv,pm2.5_epa_a_b_diff_LOCREF 189231.csv,pm2.5_atm_LOC22 215379.csv,pm2.5_atm_consensus_diff_LOC22 215379.csv,pm2.5_atm_consensus_diff_perc_LOC22 215379.csv,pm2.5_epa_LOC22 215379.csv,pm2.5_epa_consensus_diff_LOC22 215379.csv,pm2.5_epa_consensus_diff_perc_LOC22 215379.csv,pm2.5_atm_a_b_diff_LOC22 215379.csv,pm2.5_epa_a_b_diff_LOC22 215379.csv,pm2.5_atm_LOC21A 215411.csv,pm2.5_atm_consensus_diff_LOC21A 215411.csv,pm2.5_atm_consensus_diff_perc_LOC21A 215411.csv,pm2.5_epa_LOC21A 215411.csv,pm2.5_epa_consensus_diff_LOC21A 215411.csv,pm2.5_epa_consensus_diff_perc_LOC21A 215411.csv,pm2.5_atm_a_b_diff_LOC21A 215411.csv,pm2.5_epa_a_b_diff_LOC21A 215411.csv,pm2.5_atm_LOC24 215483.csv,pm2.5_atm_consensus_diff_LOC24 215483.csv,pm2.5_atm_consensus_diff_perc_LOC24 215483.csv,pm2.5_epa_LOC24 215483.csv,pm2.5_epa_consensus_diff_LOC24 215483.csv,pm2.5_epa_consensus_diff_perc_LOC24 215483.csv,pm2.5_atm_a_b_diff_LOC24 215483.csv,pm2.5_epa_a_b_diff_LOC24 215483.csv,pm2.5_atm_LOC23 215383.csv,pm2.5_atm_consensus_diff_LOC23 215383.csv,pm2.5_atm_consensus_diff_perc_LOC23 215383.csv,pm2.5_epa_LOC23 215383.csv,pm2.5_epa_consensus_diff_LOC23 215383.csv,pm2.5_epa_consensus_diff_perc_LOC23 215383.csv,pm2.5_atm_a_b_diff_LOC23 215383.csv,pm2.5_epa_a_b_diff_LOC23 215383.csv,pm2.5_atm_LOC25 215401.csv,pm2.5_atm_consensus_diff_LOC25 215401.csv,pm2.5_atm_consensus_diff_perc_LOC25 215401.csv,pm2.5_epa_LOC25 215401.csv,pm2.5_epa_consensus_diff_LOC25 215401.csv,pm2.5_epa_consensus_diff_perc_LOC25 215401.csv,pm2.5_atm_a_b_diff_LOC25 215401.csv,pm2.5_epa_a_b_diff_LOC25 215401.csv,pm2.5_atm_PSRREF1 175065.csv,pm2.5_atm_consensus_diff_PSRREF1 175065.csv,pm2.5_atm_consensus_diff_perc_PSRREF1 175065.csv,pm2.5_epa_PSRREF1 175065.csv,pm2.5_epa_consensus_diff_PSRREF1 175065.csv,pm2.5_epa_consensus_diff_perc_PSRREF1 175065.csv,pm2.5_atm_a_b_diff_PSRREF1 175065.csv,pm2.5_epa_a_b_diff_PSRREF1 175065.csv
1.5677,0.0453,0.2127,0.1357,6,0.0936,0.0086,0.0925,0.989,1.3738,0.1456,0.3816,0.2778,0.0609,0.0041,0.0641,1.0538,60.4286,3.4223,46.3143,1.4736,77.3254,25.1637,0.0,97.05,0.23,267.5,3.1,Light,0.0,2024-11-21 01:40:00+00:00,326,-0.622046748440868,0.7829801036770625,3,1,0.25881904510252074,0.9659258262890683,97.05,0.23,1.988,-0.4202999999999999,-0.2680997639854563,2.1886320000000006,-0.8148320000000007,-0.5931227252875242,0.06639839034205232,0.03160330288508981,1.719,-0.1513,-0.09651081201760539,1.3925560000000003,-0.01875600000000044,-0.01365264230601284,0.2635253054101222,0.17045777692243622,1.4929999999999999,0.07470000000000021,0.04764942272118403,1.1017320000000002,0.27206799999999975,0.19804047168437894,0.011386470194239797,0.008085450908206273,1.456,0.11170000000000013,0.07125087708107426,1.3237040000000002,0.050095999999999696,0.03646527878876088,0.010989010989010999,0.00633374228679553,1.408,0.15970000000000018,0.10186898003444547,1.195112,0.17868799999999996,0.13006842335128838,0.03977272727272723,0.024553347301340827,1.49,0.0777000000000001,0.04956305415576966,1.3587600000000002,0.01503999999999972,0.01094773620614334,0.09664429530201336,0.05553298595778501,1.5710000000000002,-0.0033000000000000806,-0.00210499457804432,1.0564040000000001,0.3173959999999998,0.23103508516523497,0.16613621896880967,0.12946183467688485
1.2837,0.0417,0.2041,0.159,6,0.0801,0.0085,0.0922,1.1515,1.253,0.1421,0.3769,0.3008,0.0471,0.0031,0.056,1.1893,60.1714,3.6008,46.8,1.3515,78.2951,24.0645,0.0,97.05,0.23,267.5,3.1,Light,0.0,2024-11-21 01:50:00+00:00,326,-0.622046748440868,0.7829801036770625,3,1,0.25881904510252074,0.9659258262890683,97.05,0.23,1.6480000000000001,-0.36430000000000007,-0.2837890472851913,2.0449520000000003,-0.7919520000000004,-0.6320446927374306,0.05097087378640774,0.021524221595421226,1.512,-0.22829999999999995,-0.17784529095583076,1.3530480000000003,-0.10004800000000036,-0.07984676775738257,0.2738095238095238,0.16033134079500472,1.251,0.03270000000000017,0.025473241411544886,1.0094040000000004,0.24359599999999948,0.1944102154828408,0.003996802557953641,0.0025955910616560305,1.092,0.19169999999999998,0.14933395653189996,1.1502080000000006,0.10279199999999933,0.08203671189145996,0.04395604395604389,0.02186734920988189,1.1709999999999998,0.11270000000000024,0.08779309807587461,1.1054040000000005,0.1475959999999994,0.11779409417398197,0.007685738684884722,0.004266313492623256,1.159,0.12470000000000003,0.0971410765755239,1.2025560000000004,0.05044399999999949,0.040258579409416996,0.08369283865401206,0.042266638726179966,1.381,-0.09729999999999994,-0.07579652566799092,0.9051240000000007,0.3478759999999992,0.27763447725458834,0.09630702389572773,0.07699718491609968
1.2657,0.0427,0.2066,0.1633,6,0.1164,0.0069,0.0828,0.7115,1.1742,0.1467,0.383,0.3262,0.0715,0.0028,0.0533,0.7448,60.8571,3.5132,45.8,1.4048,79.0554,24.993,0.0,97.04,0.14,270.0,0.57,Light,0.0,2024-11-21 02:00:00+00:00,326,-0.622046748440868,0.7829801036770625,3,2,0.49999999999999994,0.8660254037844387,97.04,0.14,1.661,-0.3953,-0.3123172947775934,2.000044,-0.825844,-0.7033248168966105,0.06562311860325104,0.028557371737821743,1.357,-0.09129999999999994,-0.07213399699770873,1.1683880000000002,0.005811999999999706,0.004949753023334787,0.2851879145173176,0.17356220707504694,1.1640000000000001,0.1016999999999999,0.08035079402702054,0.8948560000000003,0.2793439999999996,0.23790154999148325,0.08591065292096217,0.058556907480086164,1.161,0.10470000000000002,0.08272102393932212,1.1174040000000005,0.0567959999999994,0.04836995401124119,0.021533161068044808,0.01172360220654272,1.1,0.16569999999999996,0.13091569882278578,1.01648,0.15771999999999986,0.13432123999318674,0.11818181818181818,0.0670155831890445,1.19,0.0757000000000001,0.05980880145374109,1.1498399999999998,0.02436000000000016,0.020746039856924,0.11092436974789917,0.06015445627217692,1.318,-0.05230000000000001,-0.041321008137789376,0.8721120000000004,0.30208799999999947,0.25727133367399035,0.12746585735963584,0.10094116352028187
1.2307,0.0391,0.1977,0.1606,6,0.1244,0.0135,0.1162,0.9343,1.2544,0.1627,0.4033,0.3215,0.067,0.004,0.0634,0.9462,59.8,3.6624,46.5714,1.4807,79.9791,24.7394,0.0,97.04,0.14,270.0,0.57,Light,0.0,2024-11-21 02:10:00+00:00,326,-0.622046748440868,0.7829801036770625,3,2,0.49999999999999994,0.8660254037844387,97.04,0.14,1.631,-0.4003000000000001,-0.32526204599008707,2.0877640000000004,-0.8333640000000004,-0.664352678571429,0.19435928877988962,0.07956263255808602,1.421,-0.19030000000000014,-0.15462744779393853,1.3226040000000001,-0.06820400000000015,-0.05437181122448992,0.3553835327234341,0.20007500355359567,1.108,0.12269999999999981,0.09969935808889235,0.9689519999999998,0.28544800000000015,0.2275573979591838,0.08122743682310465,0.04867114160453756,1.1360000000000001,0.09469999999999978,0.07694807832940585,1.224984,0.029415999999999887,0.023450255102040726,0.05105633802816895,0.024810119968913857,1.17,0.060699999999999976,0.04932152433574387,1.1565999999999996,0.09780000000000033,0.07796556122449007,0.010256410256410267,0.005436624589313569,1.169,0.061699999999999866,0.05013407004143973,1.1905560000000004,0.06384399999999957,0.050896045918367,0.09666381522668946,0.04973474578264275,1.17,0.060699999999999976,0.04932152433574387,0.82904,0.42535999999999996,0.33909438775510203,0.08205128205128204,0.060677410016404136
1.3687,0.0375,0.1936,0.1414,6,0.0756,0.0097,0.0984,1.3012,1.3235,0.1533,0.3915,0.2958,0.0443,0.0035,0.0592,1.3364,59.8571,3.6837,46.3714,1.4534,81.6554,25.0446,0.0,97.04,0.14,270.0,0.57,Light,0.0,2024-11-21 02:20:00+00:00,326,-0.622046748440868,0.7829801036770625,3,2,0.49999999999999994,0.8660254037844387,97.04,0.14,1.721,-0.35230000000000006,-0.2573975305033974,2.1521639999999995,-0.8286639999999996,-0.6261156025689457,0.04938988959907035,0.02069544885984527,1.583,-0.21429999999999993,-0.15657192956820334,1.3902520000000003,-0.06675200000000037,-0.05043596524367236,0.29500947567909025,0.17601700986583735,1.237,0.13169999999999993,0.09622269306641333,1.053788,0.26971199999999995,0.20378692859841327,0.03314470493128539,0.020387402399723722,1.242,0.12670000000000003,0.0925695915832542,1.2632879999999997,0.060212000000000154,0.04549452210049124,0.03703703703703707,0.01908036805542355,1.204,0.16470000000000007,0.12033316285526417,1.1571759999999998,0.16632400000000014,0.12566981488477533,0.05647840531561467,0.03079220447019267,1.394,-0.025299999999999878,-0.018484693504785474,1.2739760000000002,0.04952399999999968,0.03741896486588567,0.004304160688665714,0.0024678643867700905,1.4140000000000001,-0.04530000000000012,-0.03309709943742246,0.9741360000000001,0.3493639999999998,0.26396977710615777,0.05374823196605371,0.04088135537542997
1.415,0.0581,0.2409,0.1703,6,0.1035,0.0112,0.1058,1.0221,1.3816,0.1616,0.4019,0.2909,0.0601,0.0039,0.0623,1.0364,59.4286,3.7281,46.6286,1.5074,82.4409,25.4097,0.0,97.04,0.14,270.0,0.57,Light,0.0,2024-11-21 02:30:00+00:00,326,-0.622046748440868,0.7829801036770625,3,2,0.49999999999999994,0.8660254037844387,97.04,0.14,1.8319999999999999,-0.4169999999999998,-0.2946996466431094,2.2275679999999998,-0.8459679999999998,-0.6123103647944411,0.12117903930130998,0.052221974817379314,1.587,-0.17199999999999993,-0.12155477031802114,1.4613079999999998,-0.07970799999999989,-0.057692530399536694,0.3169502205419029,0.18036717789815696,1.24,0.17500000000000004,0.12367491166077742,1.0553599999999999,0.3262400000000001,0.23613202084539672,0.033870967741935515,0.020853547604608884,1.1949999999999998,0.2200000000000002,0.15547703180212027,1.2731399999999997,0.10846000000000022,0.07850318471337596,0.01087866108786612,0.005350550607160282,1.2999999999999998,0.11500000000000021,0.08127208480565386,1.2419600000000002,0.13963999999999976,0.10107122177185855,0.09384615384615386,0.05147347740667992,1.362,0.052999999999999936,0.03745583038869253,1.3606479999999999,0.02095200000000008,0.015165026056745861,0.019089574155653384,0.01001287621780184,1.561,-0.1459999999999999,-0.1031802120141342,1.0511640000000004,0.3304359999999995,0.23916907932831466,0.12876361306854578,0.10019749534801413
1.49,0.073,0.2702,0.1813,6,0.0939,0.0091,0.0954,1.016,1.4262,0.1753,0.4186,0.2935,0.0553,0.0034,0.0581,1.0512,59.5143,3.6948,46.2286,1.5424,84.3097,26.8848,0.0,97.04,0.14,270.0,0.57,Light,0.0,2024-11-21 02:40:00+00:00,326,-0.622046748440868,0.7829801036770625,3,2,0.49999999999999994,0.8660254037844387,97.04,0.14,1.988,-0.498,-0.33422818791946307,2.309312,-0.8831119999999999,-0.6192062824288318,0.1519114688128773,0.06852603719202947,1.831,-0.34099999999999997,-0.22885906040268456,1.5546840000000004,-0.1284840000000005,-0.09008834665544839,0.28126706717640637,0.17357868222738507,1.4489999999999998,0.04100000000000015,0.02751677852349003,1.1993559999999999,0.22684400000000005,0.1590548310194924,0.025534851621808168,0.016165342066909394,1.355,0.135,0.09060402684563759,1.35698,0.06921999999999984,0.048534567381853765,0.05387453874538742,0.028189066898554105,1.2530000000000001,0.23699999999999988,0.15906040268456367,1.2000920000000002,0.22610799999999975,0.15853877436544647,0.04868316041500403,0.026634624678774525,1.311,0.17900000000000005,0.1201342281879195,1.2994439999999998,0.1267560000000001,0.08887673538073208,0.0053394355453852075,0.0028227457281728057,1.584,-0.09400000000000008,-0.06308724832214771,1.0632159999999997,0.3629840000000002,0.2545112887393074,0.09090909090909091,0.07096958661269205
1.5548,0.0513,0.2265,0.1457,6,0.0858,0.007,0.0838,0.9772,1.3555,0.169,0.4111,0.3033,0.0575,0.0033,0.0577,1.0023,60.6571,3.7304,45.7143,1.5313,84.2111,26.6116,0.0,97.04,0.14,270.0,0.57,Light,0.0,2024-11-21 02:50:00+00:00,326,-0.622046748440868,0.7829801036770625,3,2,0.49999999999999994,0.8660254037844387,97.04,0.14,1.9649999999999999,-0.4101999999999999,-0.26382814509904806,2.21106,-0.8555599999999999,-0.6311766875691626,0.049363867684478306,0.022988069070943293,1.814,-0.2592000000000001,-0.1667095446359661,1.4595760000000007,-0.10407600000000072,-0.07678052379195922,0.25578831312017636,0.1665798834730087,1.407,0.14779999999999993,0.09506045793671207,1.0739079999999999,0.28159200000000006,0.20774031722611588,0.10447761194029852,0.07172681458746921,1.343,0.2118,0.13622330846411113,1.247252,0.1082479999999999,0.07985835485060856,0.04690990320178701,0.02646778678246242,1.422,0.13280000000000003,0.085412914844353,1.1679679999999997,0.18753200000000025,0.13834894872740705,0.01406469760900142,0.008972848571193582,1.612,-0.05720000000000014,-0.03678929765886297,1.3537280000000007,0.0017719999999992186,0.001307266691257262,0.01985111662531012,0.01238653555219389,1.58,-0.02520000000000011,-0.01620787239516344,0.97492,0.3805799999999999,0.2807672445592032,0.11012658227848103,0.09352151971443803
1.541,0.0525,0.2292,0.1487,6,0.088,0.0088,0.0936,1.0635,1.3376,0.1592,0.3989,0.2983,0.0558,0.0037,0.0609,1.0918,60.6857,3.7892,45.4286,1.6307,84.9214,26.9081,0.0,96.98,0.09,257.5,0.08,Light,0.0,2024-11-21 03:00:00+00:00,326,-0.622046748440868,0.7829801036770625,3,3,0.7071067811865475,0.7071067811865476,96.98,0.09,1.931,-0.3900000000000001,-0.25308241401687226,2.193244,-0.8556440000000001,-0.6396860047846891,0.08441222164681508,0.03894322747491835,1.691,-0.15000000000000013,-0.09733939000648939,1.3778840000000008,-0.040284000000000875,-0.03011662679425903,0.2797161442933176,0.1798787125766754,1.401,0.1399999999999999,0.09085009733938995,1.053524,0.284076,0.21237739234449762,0.1277658815132049,0.08903071975579083,1.334,0.20699999999999985,0.13432835820895514,1.2770160000000002,0.06058399999999975,0.04529306220095675,0.047976011994002955,0.02626122147255808,1.3730000000000002,0.1679999999999997,0.10902011680726782,1.1767720000000002,0.16082799999999975,0.12023624401913857,0.0007283321194464682,0.00044528591774784654,1.526,0.014999999999999902,0.009733939000648867,1.2741839999999995,0.06341600000000036,0.047410287081339986,0.040629095674967274,0.025497102459299682,1.681,-0.14000000000000012,-0.09085009733939009,1.0106040000000003,0.3269959999999996,0.24446471291866,0.03509815585960734,0.03059160660357562
1.4843,0.0789,0.2809,0.1892,6,0.0983,0.0092,0.0959,0.9754,1.2711,0.1974,0.4443,0.3495,0.067,0.0046,0.0682,1.0166,61.2,3.821,45.1143,1.5994,87.4077,28.091,0.0,96.98,0.09,257.5,0.08,Light,0.0,2024-11-21 03:10:00+00:00,326,-0.622046748440868,0.7829801036770625,3,3,0.7071067811865475,0.7071067811865476,96.98,0.09,2.045,-0.5607,-0.3777538233510746,2.2012599999999996,-0.9301599999999997,-0.7317756274093303,0.07970660146699274,0.03880141373576954,1.7349999999999999,-0.2506999999999999,-0.16890116553257423,1.3319799999999997,-0.06087999999999982,-0.04789552356226877,0.30489913544668584,0.20810822985330113,1.3900000000000001,0.09429999999999983,0.06353163107188563,1.03052,0.2405799999999998,0.18926913696798034,0.06187050359712227,0.04372937934246787,1.271,0.21330000000000005,0.1437041029441488,1.2440040000000003,0.027095999999999565,0.021316969553929328,0.054287962234461105,0.029064215227603826,1.35,0.13429999999999986,0.09048036111298247,1.113,0.1580999999999999,0.12438045787113518,0.07555555555555553,0.048021563342318004,1.442,0.042300000000000004,0.028498282018459883,1.178448,0.09265199999999996,0.07289119660136886,0.006934812760055485,0.004446526278630991,1.408,0.07630000000000003,0.0514047025533922,0.7985920000000002,0.4725079999999997,0.3717315710801666,0.10511363636363638,0.09711091521077074
1.6014,0.116,0.3406,0.2127,5,0.0977,0.0107,0.1035,1.0592,1.3056,0.1864,0.4318,0.3307,0.0726,0.0074,0.086,1.1843,61.5714,3.7584,44.9429,1.6602,87.0083,28.2817,0.0,96.98,0.09,257.5,0.08,Light,0.0,2024-11-21 03:20:00+00:00,326,-0.622046748440868,0.7829801036770625,3,3,0.7071067811865475,0.7071067811865476,96.98,0.09,2.167,-0.5655999999999999,-0.3531909579118271,2.230708,-0.9251079999999998,-0.7085692401960783,0.09552376557452703,0.048624920877138565,1.879,-0.27760000000000007,-0.17334832021980773,1.3729559999999998,-0.06735599999999975,-0.05159007352941157,0.26769558275678557,0.19197410550665892,1.546,0.055399999999999894,0.0345947296115898,1.043304,0.2622960000000001,0.2009007352941177,0.014230271668822781,0.011049511935160034,1.264,0.3373999999999999,0.21069064568502557,1.1886159999999997,0.11698400000000042,0.08960171568627483,0.05063291139240511,0.028214326578137765,1.4369999999999998,0.1644000000000001,0.10266017234919453,1.1585879999999995,0.1470120000000006,0.11260110294117691,0.020180932498260286,0.013115965295687504,1.593,0.008399999999999963,0.005245410266017212,1.2230919999999998,0.08250800000000025,0.0631954656862747,0.01946013810420592,0.013281094145002934,1.643,-0.04160000000000008,-0.02597726988884731,0.9217320000000004,0.38386799999999965,0.29401654411764677,0.21606816798539255,0.20181571215928273
1.8184,0.0556,0.2357,0.1296,7,0.0806,0.0026,0.0508,0.6301,1.4003,0.1555,0.3944,0.2816,0.0582,0.0015,0.0387,0.6647,61.5143,3.7627,45.0,1.6452,86.3094,27.8865,0.0,96.98,0.09,257.5,0.08,Light,0.0,2024-11-21 03:30:00+00:00,326,-0.622046748440868,0.7829801036770625,3,3,0.7071067811865475,0.7071067811865476,96.98,0.09,2.167,-0.3485999999999998,-0.19170699516058062,2.230708,-0.8304079999999998,-0.593021495393844,0.04476234425473003,0.02278559094242729,2.0789999999999997,-0.2605999999999997,-0.1433128024637042,1.494996,-0.09469599999999989,-0.06762550881953859,0.1774891774891775,0.12933546310491806,1.7320000000000002,0.08639999999999981,0.04751429828420579,1.140768,0.2595320000000001,0.18534028422480903,0.07621247113163972,0.06063283682571732,1.551,0.2674000000000001,0.14705235371755393,1.3562440000000002,0.04405599999999987,0.03146182960794106,0.10380399742101873,0.06220414615659119,1.58,0.23839999999999995,0.1311042674879014,1.2335199999999995,0.1667800000000006,0.11910304934656901,0.017721518987341787,0.011894415980284085,1.7469999999999999,0.07140000000000013,0.03926528816542022,1.3037879999999995,0.0965120000000006,0.0689223737770482,0.06353749284487699,0.044611547276091,1.873,-0.05459999999999998,-0.030026396832380103,1.0422520000000004,0.3580479999999997,0.255693779904306,0.08061932728243461,0.0759163810671509
1.7922,0.0757,0.2752,0.1535,6,0.0913,0.0075,0.0864,0.9464,1.4004,0.1794,0.4235,0.3024,0.0639,0.0037,0.0609,0.9535,61.5143,3.7997,44.8571,1.5863,87.0234,28.2856,0.0,96.98,0.09,257.5,0.08,Light,0.0,2024-11-21 03:40:00+00:00,326,-0.622046748440868,0.7829801036770625,3,3,0.7071067811865475,0.7071067811865476,96.98,0.09,2.254,-0.4618,-0.25767213480638324,2.2762960000000003,-0.8758960000000002,-0.6254612967723508,0.11357586512866011,0.05893082446219649,1.9769999999999999,-0.18479999999999985,-0.10311349179779035,1.4587880000000002,-0.058388000000000106,-0.04169380177092267,0.2524026302478503,0.17924194605384744,1.6680000000000001,0.12419999999999987,0.06930030130565777,1.1072320000000002,0.2931679999999999,0.20934590117109386,0.0503597122302158,0.039753186324094324,1.6869999999999998,0.10520000000000018,0.05869880593683751,1.427508,-0.02710799999999991,-0.019357326478149035,0.12507409602845287,0.07745245560795433,1.431,0.36119999999999997,0.20154000669568126,1.1382039999999995,0.26219600000000054,0.18722936303913204,0.0020964360587002115,0.0013811232432849538,1.862,-0.06980000000000008,-0.03894654614440357,1.3812879999999996,0.019112000000000462,0.013647529277349657,0.0042964554242749765,0.003034848634028351,1.851,-0.05879999999999996,-0.032808838299296934,1.0134840000000005,0.3869159999999996,0.27628963153384717,0.091301998919503,0.08737779777480457
1.8645,0.0979,0.3129,0.1678,6,0.0858,0.0046,0.0679,0.7914,1.3878,0.2001,0.4473,0.3223,0.0645,0.0028,0.0528,0.8187,62.1714,3.9588,44.5429,1.6113,86.4866,27.9579,0.0,96.98,0.09,257.5,0.08,Light,0.0,2024-11-21 03:50:00+00:00,326,-0.622046748440868,0.7829801036770625,3,3,0.7071067811865475,0.7071067811865476,96.98,0.09,2.423,-0.5585,-0.2995441137034057,2.347612,-0.9598119999999999,-0.6916068597780659,0.11019397441188605,0.05959587870568047,2.1319999999999997,-0.2674999999999996,-0.1434700992223114,1.4710480000000001,-0.08324800000000021,-0.059985588701542164,0.2185741088180113,0.16599322387848672,1.845,0.019500000000000073,0.010458567980691913,1.1654999999999998,0.22230000000000016,0.1601815823605708,0.024390243902438987,0.02023166023166018,1.665,0.1995,0.10699919549477072,1.3470199999999992,0.040780000000000705,0.029384637555844292,0.01621621621621623,0.010503184807946472,1.577,0.2875000000000001,0.15419683561276487,1.1457479999999998,0.24205200000000016,0.17441418071768278,0.0767279644895371,0.055338521210597624,1.675,0.1895,0.10163582729954411,1.21434,0.17345999999999995,0.12498919152615648,0.06029850746268655,0.04358252219312546,2.002,-0.13749999999999973,-0.07374631268436564,1.0236479999999997,0.36415200000000025,0.2623951578037183,0.09390609390609389,0.09623620619587936
2.0985,0.0635,0.252,0.1201,6,0.0939,0.0075,0.0867,0.9231,1.4774,0.1596,0.3995,0.2704,0.0731,0.0048,0.0693,0.9472,62.5143,3.7361,44.1714,1.5467,85.0794,26.8935,0.0,96.89,0.09,234.5,0.01,Light,0.0,2024-11-21 04:00:00+00:00,326,-0.622046748440868,0.7829801036770625,3,4,0.8660254037844386,0.5000000000000001,96.89,0.09,2.536,-0.4375,-0.20848224922563735,2.3378640000000006,-0.8604640000000006,-0.5824177609313663,0.08201892744479503,0.0466203337747619,2.319,-0.22049999999999992,-0.10507505360972119,1.534556,-0.057155999999999985,-0.03868688236090428,0.2884864165588616,0.22844132113784044,2.054,0.044500000000000206,0.021205623064093498,1.2405360000000005,0.23686399999999952,0.16032489508596148,0.04479065238558908,0.03886062153778672,1.819,0.2795000000000001,0.13319037407672152,1.393236,0.08416400000000013,0.05696764586435639,0.061022539857064316,0.04174741393417889,1.949,0.14949999999999997,0.07124136287824635,1.3061960000000008,0.17120399999999925,0.11588195478543335,0.06926629040533608,0.05415726276914013,2.009,0.08950000000000014,0.04264951155587331,1.3893560000000003,0.08804399999999979,0.05959388114254757,0.047287207565953254,0.035829549805809414,2.224,-0.12550000000000017,-0.0598046223492972,1.1399759999999999,0.33742400000000017,0.22839041559496423,0.06474820143884888,0.06619086717615105
2.287,0.048,0.219,0.0958,5,0.0961,0.01,0.0999,1.04,1.5034,0.1748,0.4181,0.2781,0.0801,0.0071,0.0841,1.0503,63.3714,3.7779,43.8286,1.5934,84.6969,26.5507,0.0,96.89,0.09,234.5,0.01,Light,0.0,2024-11-21 04:10:00+00:00,326,-0.622046748440868,0.7829801036770625,3,4,0.8660254037844386,0.5000000000000001,96.89,0.09,2.661,-0.3740000000000001,-0.16353301268036735,2.3344040000000006,-0.8310040000000005,-0.5527497671943598,0.08305148440435929,0.049607522948041646,2.598,-0.31099999999999994,-0.13598600787057277,1.6117920000000003,-0.10839200000000027,-0.07209791140082497,0.22016936104695922,0.18595947864240542,2.1260000000000003,0.1609999999999996,0.07039790118058574,1.2093040000000008,0.29409599999999925,0.1956205933218034,0.0047036688617121385,0.004333070923440367,2.214,0.07299999999999995,0.031919545255793595,1.5312560000000004,-0.027856000000000325,-0.01852866835173628,0.02077687443541094,0.015741326074803885,2.2119999999999997,0.07500000000000018,0.03279405334499352,1.3922880000000002,0.11111199999999988,0.07390714380736987,0.25226039783001813,0.21000827415017578,2.291,-0.0040000000000000036,-0.0017490161783996518,1.433684,0.06971600000000011,0.04637222296128782,0.02487996508075074,0.02083304270676105,2.143,0.14400000000000013,0.06296458242238746,1.011332,0.49206800000000017,0.32730344552348023,0.06672888474101728,0.07409238509213592
2.4157,0.0794,0.2818,0.1167,6,0.0829,0.007,0.0838,1.0103,1.5141,0.192,0.4381,0.2894,0.0726,0.0056,0.0746,1.027,63.9143,3.7733,43.4857,1.5225,85.7631,27.5085,0.0,96.89,0.09,234.5,0.01,Light,0.0,2024-11-21 04:20:00+00:00,326,-0.622046748440868,0.7829801036770625,3,4,0.8660254037844386,0.5000000000000001,96.89,0.09,2.954,-0.5383,-0.22283396117067514,2.4534559999999996,-0.9393559999999996,-0.6204055214318734,0.07515233581584291,0.04741393365114344,2.518,-0.10229999999999961,-0.04234797367222735,1.4836720000000003,0.030427999999999678,0.020096426920282462,0.24781572676727565,0.22038294178228077,2.153,0.26270000000000016,0.108746947054684,1.1717320000000004,0.34236799999999956,0.22611980714615915,0.03204830469112863,0.0308568853628646,2.306,0.10970000000000013,0.04541126795545809,1.5277440000000002,-0.013644000000000212,-0.00901129383792366,0.012142237640936698,0.009603703238238878,2.278,0.13770000000000016,0.057002111189303366,1.3923919999999996,0.12170800000000037,0.08038306584769855,0.131694468832309,0.11289924101833396,2.343,0.07270000000000021,0.03009479653930546,1.4092120000000006,0.10488799999999943,0.06927415626444715,0.014938113529662886,0.013014365475173213,2.46,-0.044299999999999784,-0.018338369830690805,1.1601999999999997,0.3539000000000003,0.23373621293177488,0.06666666666666672,0.0740699879331152
